date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2023-04-07,0.0,0.0,0.0,21.21,0.89,20.32
2023-04-10,-0.05,0.41,-0.46,21.14,1.3,19.84
2023-04-11,-0.94,0.43,-1.37,20.0,1.74,18.27
2023-04-12,-0.57,-0.56,-0.01,19.32,1.17,18.15
2023-04-13,1.86,-0.24,2.1,21.54,0.92,20.61
2023-04-14,-0.56,-1.56,1.01,20.86,-0.65,21.52
2023-04-17,0.36,2.13,-1.77,21.3,1.46,19.84
2023-04-18,0.31,-0.27,0.57,21.68,1.2,20.48
2023-04-19,-0.29,0.6,-0.89,21.33,1.8,19.53
2023-04-20,-0.66,-1.09,0.43,20.53,0.69,19.84
2023-04-21,-0.32,0.16,-0.48,20.14,0.85,19.29
2023-04-24,-0.44,-0.43,-0.01,19.61,0.42,19.19
2023-04-25,-2.13,-0.99,-1.15,17.06,-0.57,17.63
2023-04-26,1.49,-0.94,2.43,18.8,-1.51,20.31
2023-04-27,2.12,2.28,-0.16,21.32,0.74,20.58
2023-04-28,1.09,1.26,-0.17,22.64,2.0,20.63
2023-05-01,0.06,-0.79,0.85,22.71,1.2,21.51
2023-05-02,-0.93,-1.7,0.77,21.56,-0.53,22.09
2023-05-03,-0.84,-0.37,-0.47,20.54,-0.9,21.44
2023-05-04,-0.48,0.83,-1.31,19.96,-0.08,20.04
2023-05-05,2.51,1.67,0.84,22.97,1.59,21.38
2023-05-08,-0.05,-0.59,0.54,22.9,0.99,21.92
2023-05-09,-0.77,-0.46,-0.31,21.96,0.53,21.43
2023-05-10,1.22,0.96,0.26,23.45,1.49,21.96
2023-05-11,-0.45,-1.07,0.62,22.9,0.41,22.49
2023-05-12,-0.13,-0.02,-0.11,22.73,0.39,22.35
2023-05-15,0.83,-0.14,0.96,23.75,0.25,23.5
2023-05-16,0.11,-2.5,2.6,23.88,-2.26,26.14
2023-05-17,1.33,1.36,-0.03,25.53,-0.92,26.45
2023-05-18,2.05,-0.52,2.56,28.1,-1.44,29.54
2023-05-19,-0.04,-0.17,0.13,28.04,-1.61,29.65
2023-05-22,0.19,0.63,-0.44,28.29,-0.99,29.27
2023-05-23,-1.48,-0.97,-0.51,26.39,-1.95,28.34
2023-05-24,-0.73,-2.11,1.37,25.47,-4.01,29.48
2023-05-25,3.84,-0.03,3.86,30.28,-4.04,34.32
2023-05-26,2.84,1.14,1.7,33.98,-2.95,36.93
2023-05-29,0.0,0.0,0.0,33.98,-2.95,36.93
2023-05-30,0.53,0.35,0.18,34.69,-2.61,37.3
2023-05-31,-0.83,0.57,-1.41,33.57,-2.05,35.62
