date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2025-02-21,-0.54,-2.2,1.67,11.64,41.7,-30.07
2025-02-24,0.81,-0.43,1.25,12.54,41.09,-28.55
2025-02-25,0.86,0.53,0.33,13.51,41.84,-28.33
2025-02-26,-0.72,0.06,-0.78,12.7,41.93,-29.23
2025-02-27,-0.41,-0.37,-0.03,12.24,41.4,-29.16
2025-02-28,1.16,1.39,-0.23,13.54,43.37,-29.82
2025-03-03,0.44,-1.43,1.87,14.04,41.32,-27.28
2025-03-04,-0.93,-1.96,1.03,12.98,38.55,-25.58
2025-03-05,1.01,1.59,-0.58,14.11,40.76,-26.64
2025-03-06,-0.27,-0.92,0.64,13.8,39.47,-25.66
2025-03-07,0.01,1.2,-1.2,13.81,41.14,-27.34
2025-03-10,-1.08,-1.57,0.49,12.58,38.93,-26.35
2025-03-11,-1.09,-1.54,0.45,11.35,36.79,-25.43
2025-03-12,-1.0,0.01,-1.01,10.24,36.8,-26.56
2025-03-13,-0.53,-1.05,0.52,9.65,35.36,-25.7
2025-03-14,0.76,1.87,-1.11,10.49,37.89,-27.4
2025-03-17,1.27,1.35,-0.08,11.9,39.75,-27.85
2025-03-18,0.05,-0.77,0.82,11.95,38.67,-26.72
2025-03-19,0.05,1.29,-1.24,12.01,40.46,-28.45
2025-03-20,0.06,-0.46,0.52,12.08,39.82,-27.74
2025-03-21,-0.28,-0.54,0.26,11.77,39.06,-27.3
2025-03-24,0.76,1.88,-1.12,12.62,41.67,-29.06
2025-03-25,-1.28,0.1,-1.38,11.18,41.82,-30.64
2025-03-26,-0.36,-0.65,0.29,10.77,40.89,-30.12
2025-03-27,0.16,-0.51,0.67,10.95,40.17,-29.22
2025-03-28,-0.31,-2.04,1.73,10.6,37.32,-26.71
2025-03-31,1.03,0.66,0.37,11.74,38.22,-26.48
2025-04-01,-1.83,0.6,-2.43,9.7,39.05,-29.35
2025-04-02,0.67,0.94,-0.27,10.43,40.35,-29.92
2025-04-03,-0.81,-5.41,4.59,9.54,32.76,-23.22
2025-04-04,-5.48,-6.29,0.8,3.53,24.42,-20.89
2025-04-07,-0.6,-0.44,-0.16,2.91,23.87,-20.95
2025-04-08,-1.11,-0.89,-0.21,1.77,22.76,-20.99
2025-04-09,4.35,8.97,-4.63,6.19,33.77,-27.58
2025-04-10,-2.79,-2.61,-0.18,3.23,30.28,-27.05
2025-04-11,1.47,1.74,-0.28,4.75,32.55,-27.8
2025-04-14,1.22,1.04,0.18,6.03,33.93,-27.9
2025-04-15,-0.61,-0.53,-0.08,5.38,33.22,-27.85
2025-04-16,-1.02,-1.38,0.36,4.3,31.38,-27.08
2025-04-17,-0.59,0.57,-1.16,3.69,32.14,-28.45
2025-04-18,0.0,0.0,0.0,3.69,32.14,-28.45
2025-04-21,-2.16,-2.24,0.09,1.46,29.18,-27.72
2025-04-22,1.88,1.77,0.11,3.36,31.46,-28.1
2025-04-23,0.5,1.24,-0.75,3.88,33.1,-29.22
2025-04-24,1.22,2.23,-1.01,5.15,36.07,-30.92
2025-04-25,0.48,0.02,0.46,5.65,36.09,-30.44
