date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2023-06-13,-0.02,0.32,-0.34,-5.33,32.41,-37.74
2023-06-14,-0.06,0.19,-0.26,-5.38,32.67,-38.06
2023-06-15,1.09,1.56,-0.47,-4.36,34.74,-39.09
2023-06-16,0.54,-0.82,1.36,-3.84,33.63,-37.47
2023-06-19,0.0,0.0,0.0,-3.84,33.63,-37.47
2023-06-20,-1.16,-0.48,-0.68,-4.96,32.99,-37.95
2023-06-21,0.8,-0.95,1.75,-4.2,31.73,-35.92
2023-06-22,-0.77,0.74,-1.51,-4.93,32.71,-37.64
2023-06-23,-1.47,-0.19,-1.28,-6.33,32.46,-38.78
2023-06-26,0.98,-1.07,2.05,-5.41,31.04,-36.45
2023-06-27,0.03,1.73,-1.7,-5.38,33.3,-38.68
2023-06-28,-1.48,0.41,-1.89,-6.78,33.86,-40.63
2023-06-29,0.0,-0.52,0.52,-6.78,33.16,-39.94
2023-06-30,1.11,1.04,0.07,-5.74,34.55,-40.28
2023-07-03,0.75,0.3,0.45,-5.03,34.95,-39.98
2023-07-04,0.0,0.0,0.0,-5.03,34.95,-39.98
2023-07-05,1.14,0.81,0.33,-3.95,36.04,-39.99
2023-07-06,-1.21,-0.83,-0.39,-5.12,34.91,-40.03
2023-07-07,-0.73,-0.34,-0.39,-5.81,34.45,-40.26
2023-07-10,-0.43,-0.23,-0.2,-6.21,34.14,-40.36
2023-07-11,1.24,1.71,-0.46,-5.05,36.44,-41.48
2023-07-12,1.46,1.22,0.24,-3.66,38.1,-41.76
2023-07-13,0.34,1.49,-1.15,-3.33,40.16,-43.49
2023-07-14,-0.39,-0.94,0.55,-3.71,38.84,-42.54
2023-07-17,-1.15,-0.37,-0.78,-4.82,38.33,-43.14
2023-07-18,-0.77,0.68,-1.45,-5.55,39.27,-44.82
2023-07-19,1.02,0.28,0.74,-4.59,39.66,-44.24
2023-07-20,1.83,-1.95,3.78,-2.84,36.93,-39.78
2023-07-21,1.5,-1.01,2.51,-1.39,35.55,-36.93
2023-07-24,-0.26,0.17,-0.43,-1.65,35.78,-37.42
2023-07-25,0.18,0.32,-0.14,-1.47,36.21,-37.68
2023-07-26,0.0,1.56,-1.56,-1.47,38.33,-39.8
2023-07-27,-1.77,0.86,-2.63,-3.22,39.51,-42.73
2023-07-28,-0.22,1.98,-2.2,-3.43,42.27,-45.71
2023-07-31,0.04,-0.06,0.1,-3.39,42.19,-45.58
2023-08-01,-1.22,-0.09,-1.13,-4.57,42.07,-46.64
2023-08-02,0.0,-1.9,1.9,-4.57,39.36,-43.93
2023-08-03,-2.28,-0.23,-2.05,-6.75,39.04,-45.78
2023-08-04,-1.16,-0.22,-0.94,-7.83,38.73,-46.56
2023-08-07,-0.02,1.52,-1.54,-7.84,40.84,-48.68
2023-08-08,0.47,-0.27,0.74,-7.41,40.46,-47.87
2023-08-09,0.22,-1.1,1.32,-7.21,38.91,-46.12
2023-08-10,-0.31,0.39,-0.7,-7.5,39.45,-46.95
2023-08-11,0.54,-0.5,1.04,-6.99,38.76,-45.75
2023-08-14,-0.79,0.76,-1.55,-7.73,39.82,-47.55
2023-08-15,-1.62,-0.88,-0.74,-9.22,38.58,-47.81
2023-08-16,0.44,-1.19,1.64,-8.82,36.93,-45.75
2023-08-17,-0.22,-1.15,0.93,-9.02,35.35,-44.38
2023-08-18,0.52,-0.61,1.13,-8.55,34.53,-43.08
2023-08-21,-0.63,0.71,-1.34,-9.12,35.49,-44.61
2023-08-22,0.29,0.0,0.29,-8.86,35.49,-44.35
2023-08-23,0.4,1.59,-1.19,-8.5,37.64,-46.14
2023-08-24,-0.58,-1.84,1.25,-9.04,35.11,-44.15
2023-08-25,0.76,0.05,0.71,-8.35,35.19,-43.53
2023-08-28,-0.02,1.21,-1.22,-8.36,36.82,-45.18
