date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2023-10-09,0.09,0.63,-0.54,-8.46,14.8,-23.26
2023-10-10,1.02,0.52,0.5,-7.53,15.4,-22.93
2023-10-11,-0.68,0.43,-1.12,-8.16,15.9,-24.06
2023-10-12,-1.09,-0.61,-0.48,-9.16,15.19,-24.35
2023-10-13,0.88,-0.5,1.38,-8.37,14.61,-22.98
2023-10-16,1.03,1.06,-0.03,-7.42,15.82,-23.25
2023-10-17,0.43,-0.01,0.44,-7.02,15.81,-22.84
2023-10-18,0.37,-1.34,1.71,-6.68,14.26,-20.94
2023-10-19,-0.73,-0.84,0.1,-7.37,13.3,-20.67
2023-10-20,-0.39,-1.26,0.87,-7.72,11.88,-19.6
2023-10-23,-0.19,-0.17,-0.02,-7.9,11.69,-19.59
2023-10-24,0.85,0.73,0.12,-7.12,12.5,-19.63
2023-10-25,0.34,-1.43,1.77,-6.8,10.89,-17.7
2023-10-26,-0.65,-1.18,0.53,-7.41,9.58,-16.99
2023-10-27,-1.36,-0.48,-0.88,-8.67,9.06,-17.73
2023-10-30,1.56,1.21,0.35,-7.24,10.38,-17.62
2023-10-31,0.35,0.65,-0.3,-6.91,11.1,-18.01
2023-11-01,-0.1,1.05,-1.15,-7.01,12.27,-19.28
2023-11-02,1.3,1.89,-0.59,-5.8,14.39,-20.19
2023-11-03,0.12,0.94,-0.83,-5.69,15.47,-21.17
2023-11-06,0.16,0.18,-0.02,-5.54,15.68,-21.22
2023-11-07,0.25,0.29,-0.04,-5.31,16.01,-21.32
2023-11-08,-0.39,0.11,-0.5,-5.68,16.13,-21.81
2023-11-09,-0.41,-0.79,0.38,-6.06,15.21,-21.28
2023-11-10,0.7,1.58,-0.88,-5.41,17.03,-22.44
2023-11-13,0.32,-0.08,0.4,-5.1,16.94,-22.04
2023-11-14,1.03,1.93,-0.9,-4.13,19.2,-23.33
2023-11-15,0.8,0.18,0.62,-3.36,19.41,-22.77
2023-11-16,-1.23,0.14,-1.38,-4.56,19.58,-24.13
2023-11-17,-0.13,0.13,-0.26,-4.68,19.73,-24.41
2023-11-20,-0.07,0.75,-0.82,-4.75,20.63,-25.38
2023-11-21,0.3,-0.2,0.5,-4.46,20.39,-24.85
2023-11-22,0.72,0.41,0.31,-3.77,20.89,-24.66
2023-11-23,0.0,0.0,0.0,-3.77,20.89,-24.66
2023-11-24,0.37,0.06,0.31,-3.42,20.96,-24.38
2023-11-27,-0.28,-0.19,-0.09,-3.69,20.73,-24.42
2023-11-28,0.46,0.1,0.36,-3.25,20.85,-24.1
2023-11-29,-0.81,-0.08,-0.73,-4.03,20.75,-24.79
2023-11-30,1.0,0.41,0.59,-3.07,21.25,-24.32
2023-12-01,0.41,0.6,-0.19,-2.68,21.97,-24.64
2023-12-04,0.13,-0.54,0.67,-2.55,21.31,-23.86
2023-12-05,-0.79,-0.05,-0.74,-3.32,21.24,-24.57
2023-12-06,-0.26,-0.39,0.13,-3.57,20.77,-24.34
2023-12-07,0.43,0.81,-0.39,-3.16,21.76,-24.91
2023-12-08,-0.69,0.41,-1.11,-3.83,22.26,-26.09
2023-12-11,0.96,0.39,0.56,-2.91,22.74,-25.65
2023-12-12,0.32,0.46,-0.14,-2.59,23.31,-25.9
2023-12-13,1.82,1.37,0.45,-0.82,24.99,-25.82
2023-12-14,-1.47,0.28,-1.75,-2.28,25.34,-27.62
2023-12-15,0.0,0.0,0.0,-2.28,25.34,-27.62
2023-12-18,1.03,0.45,0.58,-1.27,25.91,-27.18
2023-12-19,0.2,0.59,-0.4,-1.07,26.66,-27.73
2023-12-20,-1.94,-1.46,-0.48,-3.0,24.81,-27.81
2023-12-21,0.7,1.03,-0.33,-2.32,26.1,-28.42
2023-12-22,0.76,0.17,0.6,-1.57,26.31,-27.88
2023-12-25,0.0,0.0,0.0,-1.57,26.31,-27.88
2023-12-26,0.42,0.42,0.0,-1.16,26.85,-28.0
2023-12-27,0.46,0.15,0.31,-0.7,27.03,-27.73
2023-12-28,0.04,0.05,-0.01,-0.66,27.09,-27.75
2023-12-29,0.21,-0.28,0.49,-0.45,26.74,-27.19
2024-01-01,0.0,0.0,0.0,-0.45,26.74,-27.19
2024-01-02,1.12,-0.56,1.69,0.67,26.03,-25.36
2024-01-03,-0.78,-0.8,0.01,-0.12,25.02,-25.14
2024-01-04,-0.14,-0.33,0.19,-0.26,24.61,-24.87
2024-01-05,-0.22,0.18,-0.4,-0.48,24.84,-25.32
2024-01-08,0.74,1.41,-0.68,0.25,26.6,-26.35
2024-01-09,0.26,-0.13,0.4,0.52,26.43,-25.92
2024-01-10,-0.21,0.57,-0.77,0.31,27.15,-26.84
2024-01-11,-0.01,-0.06,0.05,0.29,27.07,-26.77
2024-01-12,0.32,0.08,0.23,0.61,27.17,-26.56
2024-01-15,0.0,0.0,0.0,0.61,27.17,-26.56
2024-01-16,-0.55,-0.37,-0.18,0.06,26.7,-26.64
2024-01-17,-0.07,-0.56,0.49,-0.01,25.99,-26.0
2024-01-18,-0.12,0.89,-1.01,-0.13,27.11,-27.25
2024-01-19,-0.29,1.24,-1.53,-0.42,28.68,-29.11
2024-01-22,-0.49,0.22,-0.71,-0.91,28.97,-29.87
2024-01-23,1.09,0.29,0.79,0.17,29.35,-29.18
2024-01-24,-1.23,0.08,-1.31,-1.06,29.45,-30.51
2024-01-25,0.96,0.53,0.43,-0.11,30.14,-30.25
2024-01-26,0.48,-0.07,0.55,0.38,30.06,-29.68
2024-01-29,0.58,0.76,-0.18,0.96,31.04,-30.08
2024-01-30,0.56,-0.05,0.61,1.52,30.97,-29.45
2024-01-31,-0.74,-1.61,0.87,0.78,28.87,-28.09
2024-02-01,2.04,1.25,0.79,2.84,30.48,-27.64
2024-02-02,-0.32,1.07,-1.4,2.51,31.88,-29.37
2024-02-05,-0.62,-0.32,-0.3,1.87,31.46,-29.59
2024-02-06,0.23,0.23,0.0,2.1,31.77,-29.66
2024-02-07,-0.09,0.83,-0.92,2.01,32.85,-30.85
2024-02-08,-0.03,0.07,-0.1,1.98,32.95,-30.97
2024-02-09,-0.92,0.58,-1.51,1.04,33.72,-32.68
2024-02-12,0.71,-0.09,0.8,1.76,33.6,-31.84
2024-02-13,-1.07,-1.36,0.28,0.67,31.79,-31.12
2024-02-14,-0.19,0.98,-1.17,0.47,33.07,-32.6
2024-02-15,0.65,0.6,0.04,1.12,33.88,-32.76
2024-02-16,0.15,-0.46,0.61,1.28,33.26,-31.98
2024-02-19,0.0,0.0,0.0,1.28,33.26,-31.98
2024-02-20,1.05,-0.6,1.65,2.34,32.46,-30.12
2024-02-21,0.36,0.13,0.23,2.71,32.63,-29.92
2024-02-22,0.31,2.12,-1.81,3.03,35.44,-32.41
2024-02-23,0.31,0.04,0.27,3.35,35.49,-32.15
2024-02-26,-0.4,-0.37,-0.03,2.93,34.99,-32.05
2024-02-27,0.01,0.17,-0.16,2.95,35.22,-32.27
2024-02-28,0.11,-0.16,0.26,3.06,35.01,-31.95
2024-02-29,-0.16,0.54,-0.71,2.89,35.74,-32.85
2024-03-01,0.01,0.81,-0.79,2.91,36.84,-33.93
2024-03-04,0.08,-0.12,0.2,2.99,36.68,-33.69
2024-03-05,0.24,-1.02,1.26,3.24,35.29,-32.05
2024-03-06,0.84,0.52,0.32,4.11,35.99,-31.89
2024-03-07,0.57,1.04,-0.47,4.7,37.41,-32.71
2024-03-08,-0.79,-0.65,-0.15,3.87,36.53,-32.65
2024-03-11,0.55,-0.11,0.66,4.44,36.37,-31.93
2024-03-12,0.52,1.12,-0.61,4.98,37.91,-32.93
2024-03-13,0.25,-0.19,0.44,5.24,37.65,-32.4
2024-03-14,-0.77,-0.26,-0.51,4.43,37.28,-32.86
2024-03-15,-0.04,-0.64,0.61,4.38,36.4,-32.01
2024-03-18,0.64,0.63,0.01,5.05,37.26,-32.21
2024-03-19,0.37,0.56,-0.19,5.44,38.04,-32.6
2024-03-20,0.3,0.9,-0.6,5.76,39.28,-33.52
2024-03-21,0.05,0.33,-0.27,5.82,39.74,-33.92
2024-03-22,-0.49,-0.14,-0.35,5.3,39.55,-34.25
2024-03-25,-0.28,-0.31,0.03,5.01,39.12,-34.11
2024-03-26,0.05,-0.28,0.33,5.07,38.73,-33.67
2024-03-27,1.05,0.88,0.17,6.16,39.95,-33.78
2024-03-28,0.13,0.11,0.02,6.3,40.11,-33.8
2024-03-29,0.0,0.0,0.0,6.3,40.11,-33.8
2024-04-01,-0.8,-0.2,-0.6,5.45,39.83,-34.37
2024-04-02,-0.51,-0.72,0.21,4.91,38.82,-33.91
2024-04-03,-1.1,0.11,-1.22,3.76,38.98,-35.22
2024-04-04,-0.43,-1.22,0.79,3.31,37.28,-33.97
2024-04-05,0.16,1.11,-0.95,3.48,38.8,-35.33
2024-04-08,-0.15,-0.04,-0.11,3.32,38.75,-35.43
2024-04-09,0.49,0.16,0.33,3.83,38.98,-35.15
2024-04-10,-0.36,-0.94,0.58,3.45,37.66,-34.21
2024-04-11,-0.24,0.75,-0.99,3.2,38.69,-35.49
2024-04-12,-1.01,-1.44,0.43,2.16,36.69,-34.53
2024-04-15,-0.41,-1.2,0.79,1.74,35.05,-33.31
2024-04-16,0.04,-0.21,0.25,1.78,34.77,-32.99
2024-04-17,0.37,-0.58,0.95,2.16,33.99,-31.84
2024-04-18,0.46,-0.21,0.68,2.63,33.7,-31.08
2024-04-19,0.98,-0.87,1.85,3.63,32.54,-28.91
2024-04-22,0.95,0.87,0.08,4.62,33.7,-29.08
2024-04-23,0.28,1.2,-0.92,4.91,35.3,-30.39
2024-04-24,0.76,0.02,0.73,5.71,35.33,-29.62
2024-04-25,-0.24,-0.46,0.22,5.45,34.71,-29.26
2024-04-26,-0.21,1.02,-1.23,5.23,36.09,-30.86
2024-04-29,0.32,0.32,-0.01,5.57,36.53,-30.96
2024-04-30,-0.44,-1.57,1.13,5.11,34.39,-29.28
2024-05-01,-0.64,-0.34,-0.29,4.44,33.93,-29.49
2024-05-02,0.84,0.91,-0.07,5.32,35.15,-29.83
2024-05-03,0.3,1.26,-0.96,5.64,36.85,-31.22
2024-05-06,0.05,1.04,-0.98,5.69,38.27,-32.58
2024-05-07,1.09,0.14,0.95,6.85,38.46,-31.62
2024-05-08,-0.3,0.0,-0.3,6.53,38.46,-31.94
2024-05-09,0.86,0.53,0.33,7.45,39.19,-31.75
2024-05-10,0.57,0.18,0.39,8.06,39.45,-31.39
2024-05-13,-0.28,-0.02,-0.26,7.75,39.41,-31.66
2024-05-14,-0.19,0.5,-0.69,7.54,40.11,-32.57
2024-05-15,0.06,1.19,-1.13,7.61,41.78,-34.17
2024-05-16,1.42,-0.19,1.61,9.14,41.51,-32.37
2024-05-17,-0.24,0.12,-0.36,8.88,41.68,-32.8
2024-05-20,-0.69,0.1,-0.79,8.13,41.82,-33.7
2024-05-21,0.59,0.25,0.34,8.77,42.18,-33.41
2024-05-22,-0.4,-0.27,-0.13,8.34,41.8,-33.46
2024-05-23,-1.18,-0.73,-0.45,7.06,40.76,-33.7
2024-05-24,0.26,0.7,-0.44,7.33,41.75,-34.41
2024-05-27,0.0,0.0,0.0,7.33,41.75,-34.41
2024-05-28,-0.78,0.02,-0.8,6.5,41.78,-35.28
2024-05-29,-0.72,-0.74,0.02,5.73,40.74,-35.01
2024-05-30,0.26,-0.59,0.85,6.01,39.91,-33.9
2024-05-31,1.56,0.81,0.75,7.67,41.05,-33.38
2024-06-03,-0.04,0.12,-0.16,7.63,41.22,-33.6
2024-06-04,0.87,0.16,0.71,8.56,41.44,-32.88
2024-06-05,-0.22,1.19,-1.4,8.32,43.12,-34.8
2024-06-06,0.31,-0.02,0.33,8.66,43.09,-34.44
2024-06-07,-0.5,-0.09,-0.41,8.11,42.96,-34.85
2024-06-10,-0.08,0.27,-0.34,8.03,43.34,-35.31
2024-06-11,-0.05,0.27,-0.32,7.97,43.73,-35.76
2024-06-12,-1.1,0.85,-1.95,6.79,44.96,-38.17
2024-06-13,0.13,0.24,-0.11,6.93,45.3,-38.37
2024-06-14,0.18,-0.01,0.2,7.13,45.28,-38.15
2024-06-17,0.95,0.78,0.17,8.14,46.41,-38.27
2024-06-18,0.13,0.26,-0.13,8.28,46.78,-38.5
2024-06-19,0.0,0.0,0.0,8.28,46.78,-38.5
2024-06-20,-0.22,-0.25,0.03,8.04,46.41,-38.37
2024-06-21,0.08,-0.15,0.23,8.13,46.19,-38.06
2024-06-24,1.06,-0.3,1.36,9.27,45.75,-36.48
2024-06-25,-0.64,0.39,-1.04,8.57,46.33,-37.76
2024-06-26,-0.21,0.16,-0.36,8.35,46.56,-38.21
2024-06-27,-0.43,0.09,-0.52,7.88,46.69,-38.81
2024-06-28,-0.44,-0.4,-0.05,7.41,46.11,-38.7
2024-07-01,-0.71,0.27,-0.98,6.65,46.51,-39.86
2024-07-02,0.7,0.62,0.08,7.39,47.41,-40.02
2024-07-03,-0.17,0.51,-0.68,7.21,48.17,-40.96
2024-07-04,0.0,0.0,0.0,7.21,48.17,-40.96
2024-07-05,1.23,0.56,0.67,8.53,49.0,-40.47
2024-07-08,-0.16,0.1,-0.26,8.36,49.16,-40.79
2024-07-09,-0.26,0.08,-0.34,8.08,49.27,-41.19
2024-07-10,0.44,1.03,-0.59,8.56,50.81,-42.25
2024-07-11,-0.37,-0.87,0.5,8.15,49.49,-41.34
2024-07-12,0.44,0.55,-0.11,8.63,50.32,-41.69
2024-07-15,-0.58,0.29,-0.87,8.0,50.76,-42.76
2024-07-16,0.96,0.64,0.32,9.03,51.72,-42.69
2024-07-17,1.29,-1.39,2.68,10.44,49.61,-39.18
2024-07-18,-0.5,-0.78,0.29,9.89,48.44,-38.55
2024-07-19,-0.33,-0.71,0.38,9.52,47.39,-37.87
2024-07-22,0.06,1.08,-1.02,9.59,48.99,-39.39
2024-07-23,-0.36,-0.16,-0.2,9.2,48.76,-39.56
2024-07-24,-0.09,-2.31,2.22,9.1,45.32,-36.21
