date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2024-08-14,1.22,1.29,-0.06,28.79,28.99,-0.2
2024-08-15,0.93,0.92,0.01,29.99,30.18,-0.19
2024-08-16,0.74,0.63,0.11,30.95,31.0,-0.05
2024-08-19,0.55,0.61,-0.06,31.66,31.79,-0.13
2024-08-20,-0.32,-0.32,0.0,31.25,31.37,-0.13
2024-08-21,-0.16,-0.13,-0.03,31.04,31.2,-0.16
2024-08-22,0.57,0.48,0.09,31.78,31.82,-0.04
2024-08-23,0.86,0.91,-0.05,32.92,33.03,-0.1
2024-08-26,0.32,0.31,0.0,33.34,33.44,-0.1
2024-08-27,0.52,0.49,0.02,34.03,34.1,-0.07
2024-08-28,0.25,0.3,-0.06,34.36,34.51,-0.15
2024-08-29,0.89,0.85,0.04,35.55,35.65,-0.09
2024-08-30,0.95,0.96,-0.02,36.84,36.96,-0.12
2024-09-02,0.0,0.0,0.0,36.84,36.96,-0.12
2024-09-03,-0.74,-0.7,-0.04,35.82,36.0,-0.17
2024-09-04,0.11,0.09,0.02,35.97,36.12,-0.14
2024-09-05,-1.1,-1.03,-0.07,34.48,34.71,-0.23
2024-09-06,-1.47,-1.54,0.07,32.5,32.64,-0.14
2024-09-09,1.49,1.42,0.07,34.48,34.52,-0.04
2024-09-10,-1.02,-0.97,-0.05,33.1,33.22,-0.12
2024-09-11,-0.47,-0.39,-0.08,32.47,32.7,-0.22
2024-09-12,0.23,0.12,0.1,32.77,32.86,-0.09
2024-09-13,0.29,0.36,-0.06,33.16,33.33,-0.17
2024-09-16,1.3,1.23,0.07,34.89,34.97,-0.08
2024-09-17,0.53,0.52,0.02,35.61,35.67,-0.06
2024-09-18,-0.31,-0.28,-0.03,35.19,35.29,-0.1
2024-09-19,1.11,1.17,-0.07,36.69,36.88,-0.19
2024-09-20,-0.07,-0.29,0.23,36.6,36.48,0.12
2024-09-23,-0.12,0.1,-0.22,36.44,36.62,-0.18
2024-09-24,-0.84,-0.92,0.08,35.3,35.36,-0.07
2024-09-25,-0.6,-0.6,0.0,34.48,34.55,-0.07
2024-09-26,0.51,0.54,-0.03,35.18,35.28,-0.11
2024-09-27,0.29,0.35,-0.06,35.57,35.76,-0.19
2024-09-30,0.38,0.33,0.04,36.08,36.21,-0.13
2024-10-01,-0.53,-0.54,0.01,35.36,35.47,-0.12
2024-10-02,0.11,0.1,0.02,35.51,35.6,-0.1
2024-10-03,-0.53,-0.45,-0.08,34.79,34.99,-0.21
2024-10-04,1.69,1.71,-0.01,37.07,37.3,-0.23
